"Region_ID","Region_Name","Region_Lat","Region_Lon","Vaccine_Name","Vaccine_Abbreviation","Age_Group","Coverage_Percentage","Year_Value"
19,"Sicilia",38.11569725,13.3623566999999,"Pneumococco coniugato","PNC","48 months","88.72",2022
19,"Sicilia",38.11569725,13.3623566999999,"Epatite A","EP A","48 months","0.14",2022
19,"Sicilia",38.11569725,13.3623566999999,"Rotavirus","ROTA","48 months",NA,2022
19,"Sicilia",38.11569725,13.3623566999999,"Meningococco B","Men B","48 months","69.65",2022
19,"Sicilia",38.11569725,13.3623566999999,"Meningococco ACYW coniugato","Men ACYW","48 months","78.76",2022
20,"Sardegna",39.21531192,9.110616306,"Polio","POL","48 months","94.41",2022
20,"Sardegna",39.21531192,9.110616306,"Difterite","DIF","48 months","94.38",2022
20,"Sardegna",39.21531192,9.110616306,"Tetano","TET","48 months","94.39",2022
20,"Sardegna",39.21531192,9.110616306,"Pertosse","PER","48 months","94.38",2022
20,"Sardegna",39.21531192,9.110616306,"Epatite B","EP B","48 months","94.35",2022
20,"Sardegna",39.21531192,9.110616306,"Hib","HIB","48 months","94.23",2022
20,"Sardegna",39.21531192,9.110616306,"Morbillo","MOR","48 months","94.47",2022
20,"Sardegna",39.21531192,9.110616306,"Parotite","PAR","48 months","94.43",2022
20,"Sardegna",39.21531192,9.110616306,"Rosolia","ROS","48 months","94.46",2022
20,"Sardegna",39.21531192,9.110616306,"Varicella","VAR","48 months","92.97",2022
20,"Sardegna",39.21531192,9.110616306,"Meningococco C coniugato","Men C","48 months","86.67",2022
20,"Sardegna",39.21531192,9.110616306,"Pneumococco coniugato","PNC","48 months","91.6",2022
20,"Sardegna",39.21531192,9.110616306,"Epatite A","EP A","48 months","0.21",2022
20,"Sardegna",39.21531192,9.110616306,"Rotavirus","ROTA","48 months",NA,2022
20,"Sardegna",39.21531192,9.110616306,"Meningococco B","Men B","48 months","77.61",2022
20,"Sardegna",39.21531192,9.110616306,"Meningococco ACYW coniugato","Men ACYW","48 months","82.22",2022
NA,"Italia",41.1698638,7.4272648,"Polio","POL","48 months","95.34",2022
NA,"Italia",41.1698638,7.4272648,"Difterite","DIF","48 months","95.33",2022
NA,"Italia",41.1698638,7.4272648,"Tetano","TET","48 months","95.34",2022
NA,"Italia",41.1698638,7.4272648,"Pertosse","PER","48 months","95.3",2022
NA,"Italia",41.1698638,7.4272648,"Epatite B","EP B","48 months","95.35",2022
NA,"Italia",41.1698638,7.4272648,"Hib","HIB","48 months","95.22",2022
NA,"Italia",41.1698638,7.4272648,"Morbillo","MOR","48 months","95.36",2022
NA,"Italia",41.1698638,7.4272648,"Parotite","PAR","48 months","95.31",2022
NA,"Italia",41.1698638,7.4272648,"Rosolia","ROS","48 months","95.31",2022
NA,"Italia",41.1698638,7.4272648,"Varicella","VAR","48 months","93.33",2022
NA,"Italia",41.1698638,7.4272648,"Meningococco C coniugato","Men C","48 months","84.61",2022
NA,"Italia",41.1698638,7.4272648,"Pneumococco coniugato","PNC","48 months","91.09",2022
NA,"Italia",41.1698638,7.4272648,"Epatite A","EP A","48 months","8.7",2022
NA,"Italia",41.1698638,7.4272648,"Rotavirus","ROTA","48 months",NA,2022
NA,"Italia",41.1698638,7.4272648,"Meningococco B","Men B","48 months","80.69",2022
NA,"Italia",41.1698638,7.4272648,"Meningococco ACYW coniugato","Men ACYW","48 months","53.05",2022
